tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1202,MAR DEL PLATA Nº 09,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D77,TERRITORY TITANIUM 1.8L AT,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,19004,TILISARAO,San Luis,Protocolo 21,2025,05,SEDAN 5 PUERTAS,044,FIAT,866,ARGO DRIVE 1.3,1,Privado,Física,MERLO,SAN LUIS,Femenino,1991,ARGENTINA,100,74,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,19005,VILLA MERCEDES Nº 1,San Luis,Nacional,2025,17,SEDAN 5 PUERTAS,37,RENAULT,3G,KANGOO II STEPWAY 1.6 SCE,1,Privado,Jurídica,VILLA MERCEDES,SAN LUIS,No aplica,2014,No aplica,100,74,
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,19005,VILLA MERCEDES Nº 1,San Luis,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,9X,AMAROK HERO V6 AT 4X4 G2,1,Privado,Física,VILLA MERCEDES,SAN LUIS,Masculino,1996,ARGENTINA,100,74,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,19005,VILLA MERCEDES Nº 1,San Luis,Nacional,2025,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1,Privado,Física,VILLA MERCEDES,SAN LUIS,Masculino,1972,ARGENTINA,100,74,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,19006,VILLA MERCEDES Nº 2,San Luis,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,ANCHORENA,SAN LUIS,Femenino,1982,ARGENTINA,100,74,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,19007,SAN LUIS Nº 2,San Luis,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,MERLO,SAN LUIS,Femenino,1979,ARGENTINA,100,74,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1J,RANGER DC LTD 2.0L BIT 4X4 10AT D,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D64,MAVERICK XLT 2.0L GTDI 4X4 AT,1,Privado,Física,GENERAL PACHECO,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,C82,MAVERICK XLT 2.0L 4X2 AT,1,Privado,Física,BELEN DE ESCOBAR,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1,Privado,Física,GENERAL PACHECO,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D77,TERRITORY TITANIUM 1.8L AT,1,Privado,Física,BENAVÍDEZ,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D65,MAVERICK TREMOR 2.0L GTDI AWD AT,1,Privado,Física,GRAND BOURG,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,B1,TAOS HIGHLINE 250TSI AT,1,Privado,Física,TORTUGUITAS,BUENOS AIRES,Femenino,1987,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,C82,MAVERICK XLT 2.0L 4X2 AT,1,Privado,Física,TIGRE,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,19008,SAN LUIS Nº 3,San Luis,Nacional,2025,20,PICK-UP,68,TOYOTA,BN,HILUX 4X4 CS DX 2.4 TDI 6 MT,1,Privado,Jurídica,SAN LUIS,SAN LUIS,No aplica,2005,No aplica,100,74,
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,19008,SAN LUIS Nº 3,San Luis,Nacional,2025,20,PICK-UP,68,TOYOTA,BN,HILUX 4X4 CS DX 2.4 TDI 6 MT,1,Privado,Jurídica,SAN LUIS,SAN LUIS,No aplica,2005,No aplica,100,74,
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,19009,SAN LUIS Nº 4,San Luis,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D76,TERRITORY SEL 1.8L AT,1,Privado,Física,LA PUNTA,SAN LUIS,Femenino,1973,ARGENTINA,50,74,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,19009,SAN LUIS Nº 4,San Luis,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,LUZURIAGA,SAN LUIS,Femenino,1960,ARGENTINA,100,74,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,141,RENEGADE SPORT T270 AT6 FWD,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,141,RENEGADE SPORT T270 AT6 FWD,1,Privado,Física,SAN  CARLOS DE BARILOCHE,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,139,RENEGADE LONGITUDE T270 AT6 FWD,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1976,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,M20,RAM,008,RAMPAGE REBEL 2.0L GME AT9 4X4,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,20003,SAN JULIAN,Santa Cruz,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,GOBERNADOR GREGORES,SANTA CRUZ,Femenino,1982,ARGENTINA,100,78,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,20003,SAN JULIAN,Santa Cruz,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,682,S10 CD 2.8 TD 4X4 HC AT,1,Privado,Física,PUERTO SAN JULIAN,SANTA CRUZ,Femenino,2005,ARGENTINA,100,78,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,20003,SAN JULIAN,Santa Cruz,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A2,AMAROK COMFORTLINE V6 AT 4X4 G2,1,Privado,Física,PUERTO SAN JULIAN,SANTA CRUZ,Masculino,1971,ARGENTINA,100,78,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,20004,PUERTO DESEADO,Santa Cruz,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,9Z,AMAROK EXTREME V6 AT 4X4 G2,1,Privado,Física,PUERTO DESEADO,SANTA CRUZ,Masculino,1997,ARGENTINA,100,78,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,20004,PUERTO DESEADO,Santa Cruz,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,PUERTO DESEADO,SANTA CRUZ,Masculino,1974,ARGENTINA,100,78,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,20007,PICO TRUNCADO,Santa Cruz,Protocolo 21,2025,05,SEDAN 5 PUERTAS,044,FIAT,866,ARGO DRIVE 1.3,1,Privado,Física,PICO TRUNCADO,SANTA CRUZ,Femenino,1998,ARGENTINA,100,78,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,20007,PICO TRUNCADO,Santa Cruz,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,B1,TAOS HIGHLINE 250TSI AT,1,Privado,Física,PUERTO SANTA CRUZ,SANTA CRUZ,Masculino,1967,ARGENTINA,100,78,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,1206,OLIVOS Nº 07,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,VILLA LUZURIAGA,BUENOS AIRES,Femenino,1979,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1206,OLIVOS Nº 07,Buenos Aires,Protocolo 21,2025,30,FURGONETA,044,FIAT,986,FIORINO ENDURANCE 1.3 MT,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1206,OLIVOS Nº 07,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,678,C3 T200 FEEL PK YOU! MY25,1,Privado,Física,CIUDAD JARDIN LOMAS DEL PALOMAR,BUENOS AIRES,Femenino,1957,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,20009,CALETA OLIVIA Nº 2,Santa Cruz,Nacional,2025,20,PICK-UP,68,TOYOTA,BS,HILUX 4X2 CS DX 2.4 TDI 6 MT,1,Privado,Jurídica,CALETA OLIVIA,SANTA CRUZ,No aplica,2011,No aplica,100,78,
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21002,CAÑADA DE GOMEZ Nº 1,Santa Fe,Nacional,2025,31,SEMIRREMOLQUE,BL,OMBU,AB,SBVT503E2+1,1,Privado,Física,BALCARCE,SANTA FE,Masculino,1990,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21002,CAÑADA DE GOMEZ Nº 1,Santa Fe,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D02,RANGER RAPTOR 3.0L V6 BIT GTDI 4X4 10AT,1,Privado,Física,CAÑADA DE GÓMEZ,SANTA FE,Masculino,1995,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21002,CAÑADA DE GOMEZ Nº 1,Santa Fe,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,LAS PAREJAS,SANTA FE,Masculino,1986,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1208,MERCEDES Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,CHIVILCOY,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1208,MERCEDES Nº 2,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,MERCEDES,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21005,CORONDA,Santa Fe,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,839,S10 CD 2.8 TD 4X4 AT LTZ,1,Privado,Física,LOPEZ,SANTA FE,Masculino,1982,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21007,ESPERANZA Nº 1,Santa Fe,Nacional,2025,20,PICK-UP,19,FORD,1N,RANGER DC XL 2.0L T 4X4 MT D,1,Privado,Jurídica,ESPERANZA,SANTA FE,No aplica,1961,No aplica,100,82,
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21007,ESPERANZA Nº 1,Santa Fe,Nacional,2025,20,PICK-UP,19,FORD,1N,RANGER DC XL 2.0L T 4X4 MT D,1,Privado,Jurídica,ESPERANZA,SANTA FE,No aplica,1961,No aplica,100,82,
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21007,ESPERANZA Nº 1,Santa Fe,Nacional,2025,22,FURGON,37,RENAULT,6C,KANGOO EXPRESS 5A 1.6 SCE 114,1,Privado,Física,ESPERANZA,SANTA FE,Femenino,1954,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21008,GALVEZ,Santa Fe,Importado,2025,04,RURAL 5 PUERTAS,Q80,HAVAL,017,H6 HEV SUPREME,1,Privado,Física,GÁLVEZ,SANTA FE,Masculino,1985,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21009,HELVECIA,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,817,POLO TRACK MSI MT G1,1,Privado,Física,HELVECIA,SANTA FE,Femenino,1983,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21010,LAS ROSAS,Santa Fe,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,843,S10 CD 2.8 TD 4X4 WT AT,1,Privado,Jurídica,ARMSTRONG,SANTA FE,No aplica,2025,No aplica,100,82,
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21011,RAFAELA Nº 1,Santa Fe,Nacional,2025,20,PICK-UP,68,TOYOTA,BS,HILUX 4X2 CS DX 2.4 TDI 6 MT,1,Privado,Física,COLONIA BELGRANO,SANTA FE,Masculino,1980,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21011,RAFAELA Nº 1,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,VILA,SANTA FE,Masculino,1985,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21011,RAFAELA Nº 1,Santa Fe,Importado,2025,82,PICK-UP CABINA DOBLE,093,MITSUBISHI,615,L200 2.4L GLS 6AT 4WD FULL,1,Privado,Física,BOUQUET,SANTA FE,Masculino,1983,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21011,RAFAELA Nº 1,Santa Fe,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D77,TERRITORY TITANIUM 1.8L AT,1,Privado,Física,SUNCHALES,SANTA FE,Masculino,1961,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21011,RAFAELA Nº 1,Santa Fe,Importado,2025,04,RURAL 5 PUERTAS,Q80,HAVAL,017,H6 HEV SUPREME,1,Privado,Física,SANTO TOMÉ,SANTA FE,Femenino,1980,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21011,RAFAELA Nº 1,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,589,SPIN 1.8 N LT M/T,1,Privado,Física,RAFAELA,SANTA FE,Femenino,1980,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21012,RECONQUISTA Nº 1,Santa Fe,Nacional,2025,30,ACOPLADO,19,SOLA Y BRUSA,CR,BARANDAS VOLCABLES 4 EJES,1,Privado,Física,MALABRIGO,SANTA FE,Masculino,1980,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21012,RECONQUISTA Nº 1,Santa Fe,Nacional,2025,40,TODO TERRENO,68,TOYOTA,BW,SW4 4X4 SRX 2.8 TDI 6 AT 7A,1,Privado,Física,AVELLANEDA,SANTA FE,Masculino,1986,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21012,RECONQUISTA Nº 1,Santa Fe,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,AVELLANEDA,SANTA FE,Masculino,1983,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21012,RECONQUISTA Nº 1,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,AVELLANEDA,SANTA FE,Femenino,1967,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Nacional,2025,26,CHASIS CON CABINA,29,MERCEDES BENZ,GV,ACCELO 916 39 MT,1,Privado,Jurídica,MONTE GRANDE,BUENOS AIRES,No aplica,2001,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,614,HB 20 AT,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D63,MAVERICK LARIAT 2.5L HEV AWD AT,1,Privado,Jurídica,ROSARIO,SANTA FE,No aplica,1992,No aplica,100,82,
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VH,208 GT T200 AM26,1,Privado,Física,ROSARIO,SANTA FE,Femenino,1993,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,VB,2008 GT T200 AM26,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1992,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Importado,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C46,ARKANA E-TECH HYBRID ESPRIT ALPINE,1,Privado,Física,ROSARIO,SANTA FE,Femenino,1966,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VD,208 ALLURE MT AM26,1,Privado,Física,ROLDAN,SANTA FE,Masculino,1992,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VH,208 GT T200 AM26,1,Privado,Física,ROSARIO,SANTA FE,Femenino,1990,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VE,208 ALLURE AT AM26,1,Privado,Física,RICARDONE,SANTA FE,Femenino,1979,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D77,TERRITORY TITANIUM 1.8L AT,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1956,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D02,RANGER RAPTOR 3.0L V6 BIT GTDI 4X4 10AT,1,Privado,Física,GRANADERO BAIGORRIA,SANTA FE,Masculino,1996,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21013,ROSARIO Nº 01,Santa Fe,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,A74,COROLLA 2.0 XLI CVT,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1984,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21015,ROSARIO Nº 03,Santa Fe,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D65,MAVERICK TREMOR 2.0L GTDI AWD AT,1,Privado,Jurídica,VILLA GOBERNADOR GALVEZ,SANTA FE,No aplica,2004,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21015,ROSARIO Nº 03,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,835,TERA COMFORT 170 TSI AT,1,Privado,Física,FUNES,SANTA FE,Masculino,1970,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21015,ROSARIO Nº 03,Santa Fe,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,129,COMPASS LIMITED 1.3T AT6 4X2,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1994,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21016,ROSARIO Nº 04,Santa Fe,Importado,2025,05,SEDAN 5 PUERTAS,126,SUBARU,217,ALL NEW IMPREZA 2.0 CVT DYNAMIC ES,1,Privado,Jurídica,ROSARIO,SANTA FE,No aplica,2006,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21016,ROSARIO Nº 04,Santa Fe,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,B95,COROLLA HEV 1.8 SEG ECVT,1,Privado,Física,FUNES,SANTA FE,Masculino,2002,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21016,ROSARIO Nº 04,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,839,TERA TREND MSI MT,1,Privado,Física,FUNES,SANTA FE,Masculino,1956,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21016,ROSARIO Nº 04,Santa Fe,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,VB,2008 GT T200 AM26,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1982,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,21016,ROSARIO Nº 04,Santa Fe,Importado,2021,05,SEDAN 5 PUERTAS,102,NISSAN,825,KICKS 1.6 AT,1,Privado,Física,SANTA FE,SANTA FE,Femenino,1988,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,1212,BAHIA BLANCA Nº 5,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BP,HILUX 4X2 DC DX 2.4 TDI 6 MT,1,Privado,Jurídica,INGENIERO WHITE,BUENOS AIRES,No aplica,2014,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,1212,BAHIA BLANCA Nº 5,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BR,HILUX 4X2 DC SR 2.4 TDI 6 MT,1,Privado,Jurídica,INGENIERO WHITE,BUENOS AIRES,No aplica,2014,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-11-06,2025-11-06,1212,BAHIA BLANCA Nº 5,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,817,POLO TRACK MSI MT G1,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1959,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21020,SAN JORGE Nº 1,Santa Fe,Nacional,2025,30,ACOPLADO,DZ,GROSS,AW,TOLVA 10.30 MTS (D2-D2),1,Privado,Física,SAN JORGE,SANTA FE,Masculino,1957,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21020,SAN JORGE Nº 1,Santa Fe,Nacional,2025,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1,Privado,Física,CARLOS PELLEGRINI,SANTA FE,Masculino,1979,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-11-06,2025-11-06,21020,SAN JORGE Nº 1,Santa Fe,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,B1,TAOS HIGHLINE 250TSI AT,1,Privado,Física,CARLOS PELLEGRINI,SANTA FE,Femenino,1976,ARGENTINA,100,82,200
