tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2058,CAPITAL FEDERAL Nº 058,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,055,HONDA,J43,HR-V RV3 3M7 EXL,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1969,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2058,CAPITAL FEDERAL Nº 058,Ciudad Autónoma de Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,055,HONDA,J46,ZR-V RZ1 TRG,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1946,ARGENTINA,100,02,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,4033,VILLA MARIA Nº 1,Córdoba,Nacional,2025,20,PICK-UP,68,TOYOTA,DF,HILUX 4X2 DC SRV 2.8 TDI 6 AT HAR,1,Privado,Física,VILLA NUEVA,CORDOBA,Masculino,1984,ARGENTINA,50,14,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2086,CAPITAL FEDERAL Nº 086,Ciudad Autónoma de Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,614,HB 20 AT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1968,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2086,CAPITAL FEDERAL Nº 086,Ciudad Autónoma de Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,058,HYUNDAI,605,CRETA 1.5,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1952,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2086,CAPITAL FEDERAL Nº 086,Ciudad Autónoma de Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,058,HYUNDAI,605,CRETA 1.5,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1971,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2086,CAPITAL FEDERAL Nº 086,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,796,T-CROSS COMFORTLINE 200TSI AT G1,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1974,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,4034,VILLA DE MARIA,Córdoba,Importado,2025,10,TODO TERRENO,Q80,HAVAL,009,H6 4WD,1,Privado,Jurídica,CAPITAL,CORDOBA,No aplica,2007,No aplica,100,14,
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,4034,VILLA DE MARIA,Córdoba,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CU,CRONOS STILE 1.3 GSE BZ,1,Privado,Física,VILLA D MARIA D RIO SECO,CORDOBA,Masculino,1988,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,2035,CAPITAL FEDERAL Nº 035,Ciudad Autónoma de Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,8E,TAOS COMFORTLINE 250 TSI AT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1978,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2035,CAPITAL FEDERAL Nº 035,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,771,NUEVO POLO TRACK MSI MT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1971,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2035,CAPITAL FEDERAL Nº 035,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,771,NUEVO POLO TRACK MSI MT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1998,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2035,CAPITAL FEDERAL Nº 035,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,771,NUEVO POLO TRACK MSI MT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1980,VENEZUELA,100,02,226
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1237,LOMAS DE ZAMORA Nº 7,Buenos Aires,Protocolo 21,2025,30,FURGONETA,044,FIAT,941,FIORINO ENDURANCE 1.4 MT,1,Privado,Física,BANFIELD,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,6001,CHARATA,Chaco,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UL,208 ALLURE AM25,1,Privado,Física,VILLA CARLOS PAZ,CHACO,Femenino,1950,ARGENTINA,100,22,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,6001,CHARATA,Chaco,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UJ,208 ALLURE AT AM25,1,Privado,Física,CHARATA,CHACO,Masculino,1985,ARGENTINA,100,22,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,4056,CORDOBA Nº 15,Córdoba,Nacional,2025,20,PICK-UP,68,TOYOTA,BZ,HILUX 4X2 DC SR 2.4 TDI 6 AT,1,Privado,Física,COLONIA TIROLESA,CORDOBA,Masculino,1986,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UY,2008 GT T200 AM25,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1976,ARGENTINA,50,02,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UD,2008 ACTIVE T200 AM24,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1983,ARGENTINA,50,02,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UD,2008 ACTIVE T200 AM24,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1944,ARGENTINA,50,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1183,OLIVOS Nº 06,Buenos Aires,Importado,2024,04,RURAL 5 PUERTAS,004,ALFA ROMEO,333,TONALE VELOCE 160CV,1,Privado,Jurídica,CABA,BUENOS AIRES,No aplica,1996,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1183,OLIVOS Nº 06,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C42,KARDIAN TECHNO 200 EDC,1,Privado,Física,VICENTE LÓPEZ,BUENOS AIRES,Masculino,1982,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1290,LA MATANZA Nº 13,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q49,BAIC,002,X55,1,Privado,Física,VILLA LUZURIAGA,BUENOS AIRES,Femenino,1974,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,6003,JUAN JOSE CASTELLI,Chaco,Nacional,2025,20,PICK-UP,68,TOYOTA,DC,HILUX 4X2 DC DX 2.4 TDI 6 MT HAR,1,Privado,Física,JUAN JOSE CASTELLI,CHACO,Masculino,1974,ARGENTINA,100,22,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,6004,MACHAGAI,Chaco,Nacional,2025,20,PICK-UP,68,TOYOTA,CT,HILUX 4X4 DC GR-SPORT IV 2.8 TDI 6 AT,1,Privado,Física,COLONIAS UNIDAS,CHACO,Masculino,1981,ARGENTINA,100,22,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,6004,MACHAGAI,Chaco,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1,Privado,Física,PRESIDENCIA DE LA PLAZA,CHACO,Femenino,1978,ARGENTINA,100,22,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,6004,MACHAGAI,Chaco,Nacional,2025,14,RURAL 4/5 PUERTAS,08,CHEVROLET,FM,TRACKER 1.2T AT PREMIER,1,Privado,Física,QUITILIPI,CHACO,Masculino,1988,ARGENTINA,100,22,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,6004,MACHAGAI,Chaco,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A6,AMAROK COMFORTLINE TDI MT 4X2 G2,1,Privado,Física,QUITILIPI,CHACO,Masculino,1989,ARGENTINA,100,22,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,6004,MACHAGAI,Chaco,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,A58,COROLLA 2.0 SEG CVT,1,Privado,Física,MAKALLE,CHACO,Masculino,1992,ARGENTINA,100,22,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,4007,CORDOBA Nº 03,Córdoba,Protocolo 21,2025,30,FURGONETA,044,FIAT,941,FIORINO ENDURANCE 1.4 MT,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1996,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,4007,CORDOBA Nº 03,Córdoba,Protocolo 21,2025,30,FURGONETA,044,FIAT,941,FIORINO ENDURANCE 1.4 MT,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1996,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,4007,CORDOBA Nº 03,Córdoba,Protocolo 21,2025,30,FURGONETA,044,FIAT,941,FIORINO ENDURANCE 1.4 MT,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1996,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2008,CAPITAL FEDERAL Nº 008,Ciudad Autónoma de Buenos Aires,Importado,2025,80,PICK-UP CABINA SIMPLE,Q48,DFSK,004,C31,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2016,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,1291,CAMPANA Nº 3,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,CD,HILUX 4X2 DC SRV 2.8 TDI 6 AT,1,Privado,Física,SAN PEDRO,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1291,CAMPANA Nº 3,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,CAMPANA,BUENOS AIRES,Masculino,2001,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1291,CAMPANA Nº 3,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,055,HONDA,J43,HR-V RV3 3M7 EXL,1,Privado,Física,CAMPANA,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1291,CAMPANA Nº 3,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,C08,COROLLA 2.0 XEI SAFETY CVT,1,Privado,Física,CAMPANA,BUENOS AIRES,Masculino,1990,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,1238,TIGRE Nº 4,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,DE,HILUX 4X2 DC SR 2.4 TDI 6 MT HAR,1,Privado,Jurídica,TIGRE,BUENOS AIRES,No aplica,2008,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,1238,TIGRE Nº 4,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,DD,HILUX 4X2 DC SR 2.4 TDI 6 AT HAR,1,Privado,Jurídica,TIGRE,BUENOS AIRES,No aplica,2008,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,1238,TIGRE Nº 4,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,DC,HILUX 4X2 DC DX 2.4 TDI 6 MT HAR,1,Privado,Física,TRONCOS DEL TALAR,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1238,TIGRE Nº 4,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1,Privado,Física,NORDELTA,BUENOS AIRES,Femenino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1238,TIGRE Nº 4,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,C10,COROLLA HEV 1.8 SEG SAFETY ECVT,1,Privado,Física,EL TALAR,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,4036,LAS VARILLAS,Córdoba,Nacional,2025,20,PICK-UP,68,TOYOTA,DL,HILUX 4X4 DC SR 2.8 TDI 6 AT HAR,1,Privado,Jurídica,LAS VARAS,CORDOBA,No aplica,2007,No aplica,100,14,
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,4036,LAS VARILLAS,Córdoba,Nacional,2025,94,TRACTOR C/ CABINA DORMITORIO,29,MERCEDES BENZ,GM,958 ATEGO 1729 S 36 CD TE,1,Privado,Jurídica,LAS VARILLAS,CORDOBA,No aplica,2019,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,4036,LAS VARILLAS,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1,Privado,Física,ALICIA,CORDOBA,Masculino,1975,ARGENTINA,50,14,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2088,CAPITAL FEDERAL Nº 088,Ciudad Autónoma de Buenos Aires,Protocolo 21,2023,17,CHASIS C/CABINA,063,IVECO,504,TECTOR 110-190,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2000,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1184,MAR DEL PLATA Nº 07,Buenos Aires,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,136,VOLKSWAGEN,788,CONSTELLATION 19.360 VTRONIC,1,Privado,Jurídica,CABA,BUENOS AIRES,No aplica,2006,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1184,MAR DEL PLATA Nº 07,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,774,NUEVO POLO GTS 250TSI AT,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,1184,MAR DEL PLATA Nº 07,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,8E,TAOS COMFORTLINE 250 TSI AT,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1954,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,1184,MAR DEL PLATA Nº 07,Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CT,CRONOS LIKE 1.3 GSE BZ,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1292,ALBERTI,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,750,NIVUS 170 TSI MT,1,Privado,Física,ALBERTI,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,4057,VILLA MARIA Nº 3,Córdoba,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Jurídica,VILLA NUEVA,CORDOBA,No aplica,2024,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,4057,VILLA MARIA Nº 3,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,963,FASTBACK TURBO 270 AT,1,Privado,Física,ARROYO CABRAL,CORDOBA,Femenino,1972,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,4057,VILLA MARIA Nº 3,Córdoba,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,805,MONTANA 1.2T RS AT,1,Privado,Física,CHARRAS,CORDOBA,Masculino,1964,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,4057,VILLA MARIA Nº 3,Córdoba,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,682,S10 CD 2.8 TD 4X4 HC AT,1,Privado,Física,ARROYO CABRAL,CORDOBA,Masculino,1972,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,6006,PRESIDENCIA ROQUE SAENZ PEÑA Nº 1,Chaco,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A6,AMAROK COMFORTLINE TDI MT 4X2 G2,1,Privado,Física,PCIA ROQUE SAENZ PEÑA,CHACO,Masculino,1998,ARGENTINA,100,22,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2009,CAPITAL FEDERAL Nº 009,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1978,ARGENTINA,100,02,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,2009,CAPITAL FEDERAL Nº 009,Ciudad Autónoma de Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,37,RENAULT,5U,LOGAN INTENS 1.6,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1996,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,658,C3 VTI FEEL MY24,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1988,ARGENTINA,100,02,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1959,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2060,CAPITAL FEDERAL Nº 060,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,148,RENEGADE SERIE-S T270 AT6 FWD,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,2003,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2060,CAPITAL FEDERAL Nº 060,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,148,RENEGADE SERIE-S T270 AT6 FWD,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1946,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2089,CAPITAL FEDERAL Nº 089,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,120,SCANIA,532,P410 A6X2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1999,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2089,CAPITAL FEDERAL Nº 089,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,120,SCANIA,532,P410 A6X2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1999,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2089,CAPITAL FEDERAL Nº 089,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,120,SCANIA,532,P410 A6X2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1999,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,1185,ADROGUE Nº 3,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,740,NIVUS COMFORTLINE 200 TSI AT,1,Privado,Física,TURDERA,BUENOS AIRES,Femenino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-02-03,2025-02-03,4082,VILLA ALLENDE Nº 2,Córdoba,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,8E,TAOS COMFORTLINE 250 TSI AT,1,Privado,Física,VILLA ALLENDE,CORDOBA,Femenino,1973,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-02-03,2025-02-03,2061,CAPITAL FEDERAL Nº 061,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,044,FIAT,977,STRADA FREEDOM 1.3 CD,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2003,No aplica,100,02,
