tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1200,SAN MARTIN Nº 6,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1200,SAN MARTIN Nº 6,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,MERCEDES,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1200,SAN MARTIN Nº 6,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VD,208 ALLURE MT AM26,1,Privado,Física,TEMPERLEY,BUENOS AIRES,Masculino,1985,PARAGUAY,100,06,221
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1201,MAR DEL PLATA Nº 08,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1201,MAR DEL PLATA Nº 08,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1203,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BR,HILUX 4X2 DC SR 2.4 TDI 6 MT,1,Privado,Física,GRAND BOURG,BUENOS AIRES,Masculino,2002,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1204,MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5),Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,139,RENEGADE LONGITUDE T270 AT6 FWD,1,Privado,Física,SAN ISIDRO,BUENOS AIRES,Femenino,1957,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1205,SAN FERNANDO Nº 3,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,024,CHEVROLET,833,ONIX PLUS 1.0T LT MT,1,Privado,Jurídica,LA RIOJA,BUENOS AIRES,No aplica,1981,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1205,SAN FERNANDO Nº 3,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,024,CHEVROLET,784,ONIX PLUS 1.0T AT LTZ,1,Privado,Jurídica,LA RIOJA,BUENOS AIRES,No aplica,1981,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1205,SAN FERNANDO Nº 3,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,024,CHEVROLET,833,ONIX PLUS 1.0T LT MT,1,Privado,Jurídica,LA RIOJA,BUENOS AIRES,No aplica,1981,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1205,SAN FERNANDO Nº 3,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,024,CHEVROLET,833,ONIX PLUS 1.0T LT MT,1,Privado,Jurídica,LA RIOJA,BUENOS AIRES,No aplica,1981,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1206,OLIVOS Nº 07,Buenos Aires,Nacional,2025,22,FURGON,07,CITROEN,GU,BERLINGO FURGON HDI 92 BUSINESS AM22.5,1,Privado,Física,MORON,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1206,OLIVOS Nº 07,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VE,208 ALLURE AT AM26,1,Privado,Física,ITUZAINGÓ,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1206,OLIVOS Nº 07,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,GONZÁLEZ CATÁN,BUENOS AIRES,Femenino,2007,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1206,OLIVOS Nº 07,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,FLORIDA,BUENOS AIRES,Masculino,1978,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1206,OLIVOS Nº 07,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,703,C3 T200 FEEL PK YOU! MY26,1,Privado,Física,OLIVOS,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1208,MERCEDES Nº 2,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,MERCEDES,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1211,QUILMES Nº 6,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,817,POLO TRACK MSI MT G1,1,Privado,Física,BERNAL,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1212,BAHIA BLANCA Nº 5,Buenos Aires,Nacional,2025,22,FURGON,37,RENAULT,6C,KANGOO EXPRESS 5A 1.6 SCE 114,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1956,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1216,QUILMES Nº 7,Buenos Aires,Importado,2025,10,TODO TERRENO,130,TOYOTA,B44,RAV4 HEV 2.5 AWD LIMITED CVT,1,Privado,Física,QUILMES,BUENOS AIRES,Masculino,1979,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1218,MORON Nº 04 (EX. MORON Nº 9 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,970,PULSE ABARTH T270 AT6,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1218,MORON Nº 04 (EX. MORON Nº 9 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,CASTELAR,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1219,LA PLATA Nº 09,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,817,POLO TRACK MSI MT G1,1,Privado,Física,CITY BELL,BUENOS AIRES,Femenino,1971,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1219,LA PLATA Nº 09,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,800,T-CROSS TRENDLINE 200TSI AT G1,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1957,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1219,LA PLATA Nº 09,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,817,POLO TRACK MSI MT G1,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1219,LA PLATA Nº 09,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,796,T-CROSS COMFORTLINE 200TSI AT G1,1,Privado,Física,LA PLATA,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1221,PILAR Nº 2,Buenos Aires,Importado,2024,21,COUPE,S40,MCLAREN,005,750S,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,BUENOS AIRES,No aplica,2018,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1221,PILAR Nº 2,Buenos Aires,Importado,2025,10,TODO TERRENO,047,FORD,D56,EVEREST TITANIUM,1,Privado,Jurídica,PILAR,BUENOS AIRES,No aplica,2018,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1223,,,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,EZEIZA,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1227,LA MATANZA Nº 10,Buenos Aires,Nacional,2025,22,FURGON,07,CITROEN,GU,BERLINGO FURGON HDI 92 BUSINESS AM22.5,1,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Femenino,1996,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1231,TRES DE FEBRERO Nº 5,Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,024,CHEVROLET,833,ONIX PLUS 1.0T LT MT,1,Privado,Física,CIUDADELA,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1232,HURLINGHAM Nº 2 (EX. MORON Nº 10 RESOL. MJS Y DHNº 1487/09),Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,145,COMPASS SERIE-S T270 AT6 FWD,1,Privado,Física,VICENTE LOPEZ,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1234,ADROGUE Nº 4,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Femenino,1994,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1236,OLIVOS Nº 09,Buenos Aires,Importado,2025,10,TODO TERRENO,S36,JETOUR,004,T1,1,Privado,Física,CHACABUCO,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1236,OLIVOS Nº 09,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,102,NISSAN,823,KICKS PLAY 1.6 ADVANCE CVT PLUS,1,Privado,Física,MARTÍNEZ,BUENOS AIRES,Masculino,1949,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1238,TIGRE Nº 4,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,835,TERA COMFORT 170 TSI AT,1,Privado,Física,DON TORCUATO,BUENOS AIRES,Masculino,1960,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1238,TIGRE Nº 4,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,835,TERA COMFORT 170 TSI AT,1,Privado,Física,BENAVIDEZ,BUENOS AIRES,Femenino,1962,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1238,TIGRE Nº 4,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,816,POLO COMFORTLINE 170TSI AT G1,1,Privado,Física,GENERAL PACHECO,BUENOS AIRES,Femenino,1992,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1238,TIGRE Nº 4,Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C46,ARKANA E-TECH HYBRID ESPRIT ALPINE,1,Privado,Física,GENERAL PACHECO,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1239,QUILMES Nº 8,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,623,C4 CACTUS THP AT SHINE MY23,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1950,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1239,QUILMES Nº 8,Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CS,CRONOS PRECISION 1.3 GSE CVT BZ,1,Privado,Física,REMEDIOS DE ESCALADA,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1240,JOSE C. PAZ Nº 1,Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,VILLA DE MAYO,BUENOS AIRES,Masculino,1968,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1242,MAR DEL PLATA Nº 11,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Jurídica,NECOCHEA,BUENOS AIRES,No aplica,2024,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1242,MAR DEL PLATA Nº 11,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,BALCARCE,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1242,MAR DEL PLATA Nº 11,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,800,T-CROSS TRENDLINE 200TSI AT G1,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1243,BERAZATEGUI Nº 4,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1246,LA PLATA Nº 12,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,VA,2008 ALLURE T200 AM26,1,Privado,Física,VILLA ELVIRA,BUENOS AIRES,Femenino,1973,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1248,SAN ISIDRO Nº 09,Buenos Aires,Importado,2025,10,TODO TERRENO,Q49,BAIC,017,BJ30E,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Femenino,1979,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1H,RANGER DC XLS 3.0L V6 4X4 10AT D,1,Privado,Jurídica,ITUZAINGÓ,BUENOS AIRES,No aplica,1999,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VH,208 GT T200 AM26,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VD,208 ALLURE MT AM26,1,Privado,Física,MERLO,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VE,208 ALLURE AT AM26,1,Privado,Física,ITUZAINGÓ,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,ITUZAINGÓ,BUENOS AIRES,Masculino,1974,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UZ,2008 ACTIVE T200 AM26,1,Privado,Física,ITUZAINGÓ,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1253,LA PLATA Nº 13,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,VB,2008 GT T200 AM26,1,Privado,Física,ABASTO,BUENOS AIRES,Masculino,1991,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1260,FLORENCIO VARELA Nº 3,Buenos Aires,Nacional,2025,22,FURGON,37,RENAULT,6C,KANGOO EXPRESS 5A 1.6 SCE 114,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1262,PERGAMINO Nº 3,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C39,KARDIAN EVOLUTION 156 MT,1,Privado,Física,PERGAMINO,BUENOS AIRES,Femenino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1262,PERGAMINO Nº 3,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1P,RANGER DC XLT 2.0L BIT 4X2 10AT D,1,Privado,Física,PERGAMINO,BUENOS AIRES,Femenino,1957,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-12-01,2025-12-01,1262,PERGAMINO Nº 3,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1L,RANGER DC XLS 2.0L T 4X2 MT D,1,Privado,Física,CINCO SALTOS,BUENOS AIRES,Masculino,1959,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-12-01,2025-12-01,1263,OLIVOS Nº 10,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q80,HAVAL,017,H6 HEV SUPREME,1,Privado,Física,C.AUTONOMA DE BS.AS,BUENOS AIRES,Femenino,1977,ARGENTINA,100,06,200
