tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1036,GENERAL PINTO,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1,Privado,Física,VILLA FRANCIA (ESTACION CORONEL GRANADA),BUENOS AIRES,Masculino,1957,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1037,GENERAL VILLEGAS,Buenos Aires,Protocolo 21,2025,15,TRANS.DE PASAJEROS,047,FORD,D54,TRANSIT MINI BUS MT 17,1,Privado,Jurídica,GENERAL VILLEGAS,BUENOS AIRES,No aplica,1971,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1039,GUAMINI,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1K,RANGER DC XLT 2.0L BIT 4X4 10AT D,1,Privado,Física,GARRE,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1039,GUAMINI,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A2,AMAROK COMFORTLINE V6 AT 4X4 G2,1,Privado,Física,CASBAS,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1042,JUNIN Nº 1,Buenos Aires,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,092,MERCEDES BENZ,E02,ACTROS 2545 LS,1,Privado,Física,JUNIN,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1112,NAVARRO,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,827,S10 CD 2.8 TD 4X2 WT,1,Privado,Física,NAVARRO,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1112,NAVARRO,Buenos Aires,Nacional,2025,40,TODO TERRENO,68,TOYOTA,BW,SW4 4X4 SRX 2.8 TDI 6 AT 7A,1,Privado,Física,GENERAL LAS HERAS,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1044,LA PLATA Nº 02,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2014,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1044,LA PLATA Nº 02,Buenos Aires,Nacional,2025,26,CHASIS CON CABINA,29,MERCEDES BENZ,HM,SPRINTER 517 CDI CHASIS 4325,1,Privado,Jurídica,RINGUELET,BUENOS AIRES,No aplica,2003,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1045,LA PLATA Nº 03,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,129,COMPASS LIMITED 1.3T AT6 4X2,1,Privado,Física,LA PLATA,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1046,LA PLATA Nº 04,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,589,SPIN 1.8 N LT M/T,1,Privado,Física,MELCHOR ROMERO,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1046,LA PLATA Nº 04,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,08,CHEVROLET,FM,TRACKER 1.2T AT PREMIER,1,Privado,Física,TOLOSA,BUENOS AIRES,Masculino,1973,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1047,,,Protocolo 21,2025,30,FURGONETA,044,FIAT,986,FIORINO ENDURANCE 1.3 MT,1,Privado,Jurídica,VALENTIN ALSINA,BUENOS AIRES,No aplica,2019,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1113,SAN VICENTE,Buenos Aires,Nacional,2025,22,FURGON,07,CITROEN,GU,BERLINGO FURGON HDI 92 BUSINESS AM22.5,1,Privado,Física,A.KORN,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1050,LINCOLN Nº 1,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,CORONEL MARTINEZ DE HOZ,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1050,LINCOLN Nº 1,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,805,NIVUS 170 TSI MT G1,1,Privado,Física,LINCOLN,BUENOS AIRES,Femenino,1957,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1052,LOBOS,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VD,208 ALLURE MT AM26,1,Privado,Física,CAÑUELAS,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1052,LOBOS,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,VA,2008 ALLURE T200 AM26,1,Privado,Física,MERCEDES,BUENOS AIRES,Masculino,1966,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1052,LOBOS,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,VB,2008 GT T200 AM26,1,Privado,Física,CA?UELAS,BUENOS AIRES,Femenino,1964,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1052,LOBOS,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,CD,HILUX 4X2 DC SRV 2.8 TDI 6 AT,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1052,LOBOS,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,104,PEUGEOT,973,NUEVO 3008 GT AM25,1,Privado,Física,LOBOS,BUENOS AIRES,Masculino,1950,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1052,LOBOS,Buenos Aires,Importado,2025,02,SEDAN 4 PUERTAS,Q49,BAIC,015,U5 PLUS,1,Privado,Física,LOBOS,BUENOS AIRES,Masculino,1991,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1054,LOS TOLDOS,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1,Privado,Física,LOS TOLDOS,BUENOS AIRES,Masculino,1966,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1114,CAÑUELAS,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,817,POLO TRACK MSI MT G1,1,Privado,Física,VILLA BALLESTER,BUENOS AIRES,Femenino,1964,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1114,CAÑUELAS,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C47,KWID ICONIC BITONO 1.0,1,Privado,Física,CAÑUELAS,BUENOS AIRES,Femenino,1960,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1057,MAIPU,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,044,FIAT,977,STRADA FREEDOM 1.3 CD,1,Privado,Jurídica,MAIPU,BUENOS AIRES,No aplica,2021,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1057,MAIPU,Buenos Aires,Nacional,2025,31,SEMIRREMOLQUE,AF,HERMANN,BL,GANADERO S.GP.3E.92,1,Privado,Física,LAS ARMAS,BUENOS AIRES,Masculino,1954,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1058,MAR DEL PLATA Nº 01,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1957,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1060,MEDANOS,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1,Privado,Jurídica,PEDRO LURO,BUENOS AIRES,No aplica,2008,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1060,MEDANOS,Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CR,CRONOS DRIVE 1.3 GSE CVT BZ,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1060,MEDANOS,Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1060,MEDANOS,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,044,FIAT,977,STRADA FREEDOM 1.3 CD,1,Privado,Física,PEDRO LURO,BUENOS AIRES,Femenino,1994,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1060,MEDANOS,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,102,NISSAN,824,KICKS PLAY 1.6 EXCLUSIVE CVT,1,Privado,Física,GENERAL DANIEL CERRI,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1060,MEDANOS,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UZ,2008 ACTIVE T200 AM26,1,Privado,Física,DARREGUEIRA,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1060,MEDANOS,Buenos Aires,Protocolo 21,2025,10,TODO TERRENO,151,JEEP,160,COMMANDER OVERLAND 2.0L GME AT9 4X4,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1061,MERCEDES Nº 1,Buenos Aires,Nacional,2025,31,SEMIRREMOLQUE,AF,HERMANN,BY,VUELCO TRASERO S.VT.3E.83 2+1,1,Privado,Física,MERCEDES,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1063,MIRAMAR,Buenos Aires,Importado,2025,21,COUPE,018,BMW,621,M240I XDRIVE,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,BUENOS AIRES,No aplica,2002,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1065,MORON Nº 02,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,145,COMPASS SERIE-S T270 AT6 FWD,1,Privado,Física,MORON,BUENOS AIRES,Masculino,1983,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1066,NECOCHEA Nº 1,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Jurídica,NECOCHEA,BUENOS AIRES,No aplica,2022,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1066,NECOCHEA Nº 1,Buenos Aires,Protocolo 21,2025,17,CHASIS C/CABINA,136,VOLKSWAGEN,787,DELIVERY 11.180 4X4,1,Privado,Jurídica,BAH?A BLANCA,BUENOS AIRES,No aplica,2012,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1066,NECOCHEA Nº 1,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,141,RENEGADE SPORT T270 AT6 FWD,1,Privado,Física,NECOCHEA,BUENOS AIRES,Masculino,1965,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1066,NECOCHEA Nº 1,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,NECOCHEA,BUENOS AIRES,Masculino,1982,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1066,NECOCHEA Nº 1,Buenos Aires,Importado,2025,92,TRACTOR C/CABINA DORMITORIO,137,VOLVO,738,FH 420 6X2 T,1,Privado,Física,PUERTO DESEADO,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1069,OLIVOS Nº 01,Buenos Aires,Importado,2025,02,SEDAN 4 PUERTAS,018,BMW,345,330I,1,Privado,Jurídica,OLIVOS,BUENOS AIRES,No aplica,1986,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1071,PELLEGRINI,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,B0,TAOS COMFORTLINE 250TSI AT,1,Privado,Física,PELLEGRINI,BUENOS AIRES,Femenino,1966,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1072,PERGAMINO Nº 1,Buenos Aires,Protocolo 21,2025,10,TODO TERRENO,151,JEEP,160,COMMANDER OVERLAND 2.0L GME AT9 4X4,1,Privado,Física,PERGAMINO,BUENOS AIRES,Femenino,1952,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1073,PIGUE,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VE,208 ALLURE AT AM26,1,Privado,Física,PIGUE,BUENOS AIRES,Femenino,1987,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1073,PIGUE,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,827,S10 CD 2.8 TD 4X2 WT,1,Privado,Física,PIGUE,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1076,PUNTA ALTA Nº 1,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1986,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1076,PUNTA ALTA Nº 1,Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1959,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1077,QUILMES Nº 1,Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1,Privado,Física,BERNAL,BUENOS AIRES,Masculino,1959,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1080,ROJAS,Buenos Aires,Nacional,2025,31,SEMIRREMOLQUE,HW,APEZ,25,KABUL,1,Privado,Jurídica,ROJAS,BUENOS AIRES,No aplica,2025,No aplica,100,06,
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1082,SALADILLO,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,SALADILLO,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1084,SAN ANTONIO DE ARECO,Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A9,AMAROK TRENDLINE TDI MT 4X4 G2,1,Privado,Jurídica,SAN ANTONIO DE ARECO,BUENOS AIRES,No aplica,2014,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1084,SAN ANTONIO DE ARECO,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q80,HAVAL,015,JOLION PRO HEV SUPREME,1,Privado,Física,SAN ANTONIO DE ARECO,BUENOS AIRES,Femenino,1984,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1086,SAN FERNANDO Nº 1,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,129,COMPASS LIMITED 1.3T AT6 4X2,1,Privado,Física,SAN FERNANDO,BUENOS AIRES,Femenino,1952,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Nacional,2025,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1,Privado,Física,MARTINEZ,BUENOS AIRES,Femenino,1966,ARGENTINA,50,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VD,208 ALLURE MT AM26,1,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UZ,2008 ACTIVE T200 AM26,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Importado,2025,10,TODO TERRENO,130,TOYOTA,B44,RAV4 HEV 2.5 AWD LIMITED CVT,1,Privado,Física,MARTINEZ,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,CASEROS,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,VG,208 ALLURE PK T200 AM26,1,Privado,Física,LLAVALLOL,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,SAN ANDRES DE GILES,BUENOS AIRES,Femenino,1991,ARGENTINA,100,06,200
INSCRIPCION INICIAL NACIONAL,2025-09-01,2025-09-01,1087,SAN ISIDRO Nº 01,Buenos Aires,Nacional,2025,22,FURGON,34,PEUGEOT,SJ,PARTNER CONFORT 1.6 HDI 92 AM22.5,1,Privado,Física,CANNING,BUENOS AIRES,Masculino,1973,CHILE,100,06,208
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1088,SAN MARTIN Nº 1,Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,Q49,BAIC,002,X55,1,Privado,Física,MARTIN CORONADO,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1089,SAN MARTIN Nº 2,Buenos Aires,Protocolo 21,2024,05,SEDAN 5 PUERTAS,130,TOYOTA,A15,YARIS XLS 1.5 6M/T,1,Privado,Física,VILLA BALLESTER,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1090,SAN MIGUEL Nº 1,Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,136,VOLKSWAGEN,823,SAVEIRO COMFORTLINE CD MSI MT G3,1,Privado,Física,CENTENARIO,BUENOS AIRES,Femenino,1966,ARGENTINA,100,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1090,SAN MIGUEL Nº 1,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,838,TERA HIGH 170 TSI AT,1,Privado,Física,SAN MIGUEL,BUENOS AIRES,Femenino,1978,ARGENTINA,50,06,200
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1091,MONTE,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,787,ONIX 1.0T MT RS,1,Privado,Jurídica,CAÑUELAS,BUENOS AIRES,No aplica,2008,No aplica,100,06,
INSCRIPCION INICIAL IMPORTADO,2025-09-01,2025-09-01,1092,SAN NICOLAS Nº 1,Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,778,TRACKER 1.2T AT LTZ,1,Privado,Física,SAN PEDRO,BUENOS AIRES,Femenino,1959,ARGENTINA,100,06,200
