tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,10,TODO TERRENO,151,JEEP,158,COMPASS BLACKHAWK 2.0L GME AT9 4X4,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2004,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,10,TODO TERRENO,151,JEEP,158,COMPASS BLACKHAWK 2.0L GME AT9 4X4,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2004,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Nacional,2025,20,PICK-UP,68,TOYOTA,DV,HILUX 4X4 DC SRV+ 2.8 TDI 6 AT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2004,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A4,AMAROK COMFORTLINE TDI AT 4X2 G2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2004,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1996,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1996,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1996,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1996,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1996,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1996,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Nacional,2025,22,FURGON,29,MERCEDES BENZ,HU,SPRINTER 314 CDI FURGON 3665,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1976,CHINA,100,02,310
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2023,CAPITAL FEDERAL Nº 023,Ciudad Autónoma de Buenos Aires,Nacional,2025,22,FURGON,29,MERCEDES BENZ,HV,SPRINTER 314 CDI FURGON MIXTO VIDRIADO 3665,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,2004,CHINA,100,02,310
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2030,CAPITAL FEDERAL Nº 030,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1964,ARGENTINA,100,02,200
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2030,CAPITAL FEDERAL Nº 030,Ciudad Autónoma de Buenos Aires,Nacional,2025,22,FURGON,68,TOYOTA,CY,HIACE FURGON L2H2 2.8 TDI 6AT 3A,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1968,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2030,CAPITAL FEDERAL Nº 030,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,B95,COROLLA HEV 1.8 SEG ECVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1973,ARGENTINA,50,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2030,CAPITAL FEDERAL Nº 030,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1968,ARGENTINA,25,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Importado,2025,13,FURGON,130,TOYOTA,A45,HIACE L1H1 2.8 TDI 6AT 3A,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1981,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1988,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1982,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,011,AUDI,351,Q3 35 TFSI STRONIC,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1962,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1975,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1976,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D77,TERRITORY TITANIUM 1.8L AT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1984,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2038,CAPITAL FEDERAL Nº 038,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,145,COMPASS SERIE-S T270 AT6 FWD,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1971,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2041,CAPITAL FEDERAL Nº 041,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1966,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2041,CAPITAL FEDERAL Nº 041,Ciudad Autónoma de Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,072,KIA,362,K3 CROSS GT-LINE 1.6 A/T,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1949,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2041,CAPITAL FEDERAL Nº 041,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1965,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2041,CAPITAL FEDERAL Nº 041,Ciudad Autónoma de Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,072,KIA,362,K3 CROSS GT-LINE 1.6 A/T,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1976,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2041,CAPITAL FEDERAL Nº 041,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1962,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2041,CAPITAL FEDERAL Nº 041,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1953,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2041,CAPITAL FEDERAL Nº 041,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1959,ARGENTINA,50,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2041,CAPITAL FEDERAL Nº 041,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1986,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2042,CAPITAL FEDERAL Nº 042,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,B97,COROLLA HEV 1.8 XEI ECVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1957,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2042,CAPITAL FEDERAL Nº 042,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1970,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2042,CAPITAL FEDERAL Nº 042,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,B95,COROLLA HEV 1.8 SEG ECVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1962,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2042,CAPITAL FEDERAL Nº 042,Ciudad Autónoma de Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D77,TERRITORY TITANIUM 1.8L AT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1981,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,047,FORD,D77,TERRITORY TITANIUM 1.8L AT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1905,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Nacional,2025,40,TODO TERRENO,68,TOYOTA,CX,SW4 4X4 GR-SPORT 2.8 TDI 6 AT 7A,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1905,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,092,MERCEDES BENZ,E72,ATEGO 1932 LS,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1905,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Nacional,2025,22,FURGON,37,RENAULT,6C,KANGOO EXPRESS 5A 1.6 SCE 114,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1905,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2043,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,809,MONTANA 1.2T PREMIER AT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1966,ARGENTINA,50,02,200
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2044,CAPITAL FEDERAL Nº 044,Ciudad Autónoma de Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,9Z,AMAROK EXTREME V6 AT 4X4 G2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1992,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2045,CAPITAL FEDERAL Nº 045,Ciudad Autónoma de Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A9,AMAROK TRENDLINE TDI MT 4X4 G2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2007,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2045,CAPITAL FEDERAL Nº 045,Ciudad Autónoma de Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A9,AMAROK TRENDLINE TDI MT 4X4 G2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2007,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2045,CAPITAL FEDERAL Nº 045,Ciudad Autónoma de Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A9,AMAROK TRENDLINE TDI MT 4X4 G2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2007,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2045,CAPITAL FEDERAL Nº 045,Ciudad Autónoma de Buenos Aires,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A9,AMAROK TRENDLINE TDI MT 4X4 G2,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2007,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,10,TODO TERRENO,151,JEEP,158,COMPASS BLACKHAWK 2.0L GME AT9 4X4,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1996,No aplica,100,02,
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Buenos Aires,Nacional,2025,31,SEMIRREMOLQUE,BL,OMBU,80,SAP3E1250,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2001,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Buenos Aires,Importado,2025,04,RURAL 5 PUERTAS,058,HYUNDAI,609,TUCSON 2WD 2.0 AT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1962,ARGENTINA,100,02,200
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1987,ARGENTINA,100,02,200
INSCRIPCION INICIAL NACIONAL,2025-08-01,2025-08-01,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Buenos Aires,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CS,CRONOS PRECISION 1.3 GSE CVT BZ,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1958,ARGENTINA,50,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,946,PULSE IMPETUS 1.0T CVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1976,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1974,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2049,CAPITAL FEDERAL Nº 049,Ciudad Autónoma de Buenos Aires,Importado,2014,26,DESCAPOTABLE,092,MERCEDES BENZ,E96,SL 400,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1989,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2051,CAPITAL FEDERAL Nº 051,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2015,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2051,CAPITAL FEDERAL Nº 051,Ciudad Autónoma de Buenos Aires,Importado,2025,05,SEDAN 5 PUERTAS,199,LEXUS,066,LBX ACTIVE HEV,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1972,ARGENTINA,100,02,200
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2053,CAPITAL FEDERAL Nº 053,Ciudad Autónoma de Buenos Aires,Importado,2025,02,SEDAN 4 PUERTAS,018,BMW,674,M5 PHEV,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1992,No aplica,100,02,
INSCRIPCION INICIAL IMPORTADO,2025-08-01,2025-08-01,2053,CAPITAL FEDERAL Nº 053,Ciudad Autónoma de Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2004,No aplica,100,02,
