tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4036,LAS VARILLAS,Córdoba,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,682,S10 CD 2.8 TD 4X4 HC AT,1,Privado,Física,SACANTA,CORDOBA,Masculino,1977,ARGENTINA,50,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4036,LAS VARILLAS,Córdoba,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UV,208 ALLURE AT AM25.5,1,Privado,Física,LAS VARILLAS,CORDOBA,Femenino,1994,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4037,CORDOBA Nº 06,Córdoba,Nacional,2025,94,TRACTOR C/ CABINA DORMITORIO,29,MERCEDES BENZ,GM,958 ATEGO 1729 S 36 CD TE,1,Privado,Física,VALLE DE ANISACATE,CORDOBA,Masculino,1993,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4037,CORDOBA Nº 06,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,151,JEEP,129,COMPASS LIMITED 1.3T AT6 4X2,1,Privado,Física,VILLA CARLOS PAZ,CORDOBA,Masculino,1971,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4039,RIO CUARTO Nº 2,Córdoba,Nacional,2025,30,ACOPLADO,DQ,H.C. MANCINI,10,TVM 02 E,1,Privado,Física,RIO CUARTO,CORDOBA,Masculino,1975,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4039,RIO CUARTO Nº 2,Córdoba,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,A58,COROLLA 2.0 SEG CVT,1,Privado,Física,GENERAL DEHEZA,CORDOBA,Masculino,1980,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4039,RIO CUARTO Nº 2,Córdoba,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A1,AMAROK HIGHLINE V6 AT 4X4 G2,1,Privado,Física,RIO CUARTO,CORDOBA,Masculino,1957,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4039,RIO CUARTO Nº 2,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,BENGOLEA,CORDOBA,Femenino,1990,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4039,RIO CUARTO Nº 2,Córdoba,Nacional,2025,20,PICK-UP,68,TOYOTA,BM,HILUX 4X4 DC DX 2.4 TDI 6 MT,1,Privado,Física,LOS CONDORES,CORDOBA,Masculino,1980,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4040,CORDOBA Nº 08,Córdoba,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D65,MAVERICK TREMOR 2.0L GTDI AWD AT,1,Privado,Jurídica,CORONEL MOLDES,CORDOBA,No aplica,1999,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4040,CORDOBA Nº 08,Córdoba,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,827,S10 CD 2.8 TD 4X2 WT,1,Privado,Física,PAMPAYASTA SUD,CORDOBA,Femenino,1974,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4040,CORDOBA Nº 08,Córdoba,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,B0,TAOS COMFORTLINE 250TSI AT,1,Privado,Física,UNQUILLO,CORDOBA,Masculino,1982,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4040,CORDOBA Nº 08,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,779,TRACKER 1.2T AT,1,Privado,Física,POZO DEL MOLLE,CORDOBA,Masculino,1983,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4040,CORDOBA Nº 08,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,800,T-CROSS TRENDLINE 200TSI AT G1,1,Privado,Física,CORDOBA (CAP),CORDOBA,Masculino,1962,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4040,CORDOBA Nº 08,Córdoba,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,B0,TAOS COMFORTLINE 250TSI AT,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1969,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4041,CORDOBA Nº 09,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,055,HONDA,J43,HR-V RV3 3M7 EXL,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1957,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4041,CORDOBA Nº 09,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1980,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4044,CORDOBA Nº 11,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,589,SPIN 1.8 N LT M/T,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1975,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4047,VILLA CARLOS PAZ Nº 1,Córdoba,Importado,2025,10,TODO TERRENO,127,SUZUKI,A95,JIMNY 1.5 GLX AT,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1995,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4049,RIO TERCERO Nº 3,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,803,NIVUS TRENDLINE 200 TSI AT G1,1,Privado,Física,RIO TERCERO,CORDOBA,Masculino,1988,ARGENTINA,50,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4050,RIO SEGUNDO Nº 2,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1,Privado,Física,RIO SEGUNDO,CORDOBA,Masculino,1961,ARGENTINA,50,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4050,RIO SEGUNDO Nº 2,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,PILAR,CORDOBA,Femenino,2000,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4051,SAN FRANCISCO Nº 2,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1,Privado,Física,FREYRE,CORDOBA,Femenino,1967,ARGENTINA,50,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4052,JUSTINIANO POSSE,Córdoba,Nacional,2025,20,PICK-UP,19,FORD,1N,RANGER DC XL 2.0L T 4X4 MT D,1,Privado,Jurídica,IDIAZABAL,CORDOBA,No aplica,2008,No aplica,100,14,
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4052,JUSTINIANO POSSE,Córdoba,Nacional,2025,20,PICK-UP,68,TOYOTA,BG,HILUX 4X4 DC SRV 2.8 TDI 6 AT,1,Privado,Jurídica,ORDOÑEZ,CORDOBA,No aplica,2011,No aplica,100,14,
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4052,JUSTINIANO POSSE,Córdoba,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UV,208 ALLURE AT AM25.5,1,Privado,Física,MONTE MAIZ,CORDOBA,Femenino,2001,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4053,CORDOBA Nº 13,Córdoba,Importado,2025,80,PICK-UP CABINA SIMPLE,F82,FOTON,023,TM1,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,9999,No aplica,100,14,
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4053,CORDOBA Nº 13,Córdoba,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UV,208 ALLURE AT AM25.5,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1978,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4053,CORDOBA Nº 13,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1965,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4053,CORDOBA Nº 13,Córdoba,Importado,2025,10,TODO TERRENO,Q80,HAVAL,012,H6 GT 4WD,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1948,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4056,CORDOBA Nº 15,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1990,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4057,VILLA MARIA Nº 3,Córdoba,Nacional,2025,20,PICK-UP,68,TOYOTA,BM,HILUX 4X4 DC DX 2.4 TDI 6 MT,1,Privado,Jurídica,ARROYO ALGODON,CORDOBA,No aplica,2005,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4057,VILLA MARIA Nº 3,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,944,PULSE DRIVE 1.3 CVT,1,Privado,Física,VILLA MARIA,CORDOBA,Masculino,1985,ARGENTINA,50,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4059,CORDOBA Nº 16,Córdoba,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,C11,COROLLA HEV 1.8 XEI SAFETY ECVT,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2014,No aplica,100,14,
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4059,CORDOBA Nº 16,Córdoba,Nacional,2025,20,PICK-UP,68,TOYOTA,CT,HILUX 4X4 DC GR-SPORT IV 2.8 TDI 6 AT,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1964,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4062,CORDOBA Nº 19,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,673,BASALT VTI LIVE PK,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1985,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4062,CORDOBA Nº 19,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,027,CITROEN,684,C3 AIRCROSS T200 SHINE MY25,1,Privado,Física,VILLA CARLOS PAZ,CORDOBA,Femenino,1984,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4062,CORDOBA Nº 19,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,780,TRACKER 1.2T MT,1,Privado,Física,UNQUILLO,CORDOBA,Femenino,2001,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4064,JESUS MARIA Nº 2,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,779,TRACKER 1.2T AT,1,Privado,Física,COLONIA CAROYA,CORDOBA,Femenino,1980,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4064,JESUS MARIA Nº 2,Córdoba,Importado,2025,05,SEDAN 5 PUERTAS,072,KIA,362,K3 CROSS GT-LINE 1.6 A/T,1,Privado,Física,VILLA NUEVA,CORDOBA,Masculino,1983,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4064,JESUS MARIA Nº 2,Córdoba,Importado,2025,10,TODO TERRENO,058,HYUNDAI,563,TUCSON 1.6T,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1978,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4064,JESUS MARIA Nº 2,Córdoba,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A5,AMAROK HIGHLINE TDI AT 4X2 G2,1,Privado,Física,ETRURIA,CORDOBA,Masculino,1965,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4066,RIO CUARTO Nº 3,Córdoba,Nacional,2025,31,SEMIRREMOLQUE,56,SORAZABAL,03,SEMIRREMOLQUE JAULA DE DOS EJES SIMPLE,1,Privado,Jurídica,RIO CUARTO,CORDOBA,No aplica,2021,No aplica,100,14,
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4069,RIO CEBALLOS,Córdoba,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UP,208 ALLURE MT AM25.5,1,Privado,Física,MONTE CRISTO,CORDOBA,Masculino,1999,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4069,RIO CEBALLOS,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,978,FASTBACK ABARTH TURBO 270 AT6,1,Privado,Física,NONO,CORDOBA,Femenino,1987,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4069,RIO CEBALLOS,Córdoba,Protocolo 21,2025,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,780,NUEVO VIRTUS MSI MT,1,Privado,Física,VILLA DOLORES,CORDOBA,Femenino,1953,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4069,RIO CEBALLOS,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,UNQUILLO,CORDOBA,Masculino,1981,ARGENTINA,50,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4075,CORDOBA Nº 22,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1952,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4075,CORDOBA Nº 22,Córdoba,Importado,2025,05,SEDAN 5 PUERTAS,072,KIA,362,K3 CROSS GT-LINE 1.6 A/T,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1974,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4078,CORDOBA Nº 24,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,044,FIAT,866,ARGO DRIVE 1.3,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2004,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4078,CORDOBA Nº 24,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,044,FIAT,866,ARGO DRIVE 1.3,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2004,No aplica,100,14,
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4078,CORDOBA Nº 24,Córdoba,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,807,NIVUS HIGHLINE 200 TSI AT G1,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1986,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4078,CORDOBA Nº 24,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,795,T-CROSS HIGHLINE 200TSI AT G1,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1947,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4080,UCACHA,Córdoba,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,843,S10 CD 2.8 TD 4X4 WT AT,1,Privado,Física,BENGOLEA,CORDOBA,Masculino,1961,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4082,VILLA ALLENDE Nº 2,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1,Privado,Física,VILLA ALLENDE,CORDOBA,Masculino,1958,ARGENTINA,50,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4082,VILLA ALLENDE Nº 2,Córdoba,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,044,FIAT,954,STRADA VOLCANO 1.3 CVT,1,Privado,Física,SALDAN,CORDOBA,Masculino,1973,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4086,CORDOBA Nº 25,Córdoba,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1979,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4086,CORDOBA Nº 25,Córdoba,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1966,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,4090,CORDOBA Nº 26,Córdoba,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,044,FIAT,933,TORO FREEDOM 1.8 CD AT6 4X2,1,Privado,Física,UNQUILLO,CORDOBA,Masculino,2001,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4090,CORDOBA Nº 26,Córdoba,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UV,208 ALLURE AT AM25.5,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1993,ARGENTINA,100,14,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,4090,CORDOBA Nº 26,Córdoba,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UV,208 ALLURE AT AM25.5,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1999,ARGENTINA,100,14,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,5001,BELLA VISTA,Corrientes,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,COLONIA SANTA ROSA,CORRIENTES,Masculino,1965,ARGENTINA,100,18,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,5001,BELLA VISTA,Corrientes,Importado,2025,82,PICK-UP CABINA DOBLE,047,FORD,D02,RANGER RAPTOR 3.0L V6 BIT GTDI 4X4 10AT,1,Privado,Física,NUEVE DE JULIO,CORRIENTES,Masculino,1975,ARGENTINA,100,18,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,5002,CORRIENTES Nº 1,Corrientes,Importado,2025,05,SEDAN 5 PUERTAS,018,BMW,664,M135 XDRIVE,1,Privado,Física,RAMADA PASO,CORRIENTES,Femenino,1987,ARGENTINA,100,18,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,5002,CORRIENTES Nº 1,Corrientes,Importado,2025,10,TODO TERRENO,092,MERCEDES BENZ,E21,GLC 300 4MATIC (MHEV),1,Privado,Física,CORRIENTES,CORRIENTES,Femenino,1989,ARGENTINA,100,18,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,5003,CURUZÚ CUATIÁ,Corrientes,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,800,T-CROSS TRENDLINE 200TSI AT G1,1,Privado,Física,SAUCE,CORRIENTES,Femenino,1990,ARGENTINA,100,18,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,5003,CURUZÚ CUATIÁ,Corrientes,Nacional,2025,31,SEMIRREMOLQUE,19,SOLA Y BRUSA,16,BDAS. VOLC. 3 EJES- 1 DESPLAZ. SUSP. NEUM. DIREC.,1,Privado,Física,PUEBLO LIBERTADOR,CORRIENTES,Masculino,1972,ARGENTINA,100,18,200
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,5004,GOYA,Corrientes,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,120,SCANIA,739,R410 A6X2 (GAS),1,Privado,Jurídica,GOYA,CORRIENTES,No aplica,2013,No aplica,100,18,
INSCRIPCION INICIAL IMPORTADO,2025-06-02,2025-06-02,5004,GOYA,Corrientes,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,GOYA,CORRIENTES,Femenino,1967,ARGENTINA,100,18,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,5004,GOYA,Corrientes,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A2,AMAROK COMFORTLINE V6 AT 4X4 G2,1,Privado,Física,GOYA,CORRIENTES,Masculino,1964,ARGENTINA,100,18,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,5004,GOYA,Corrientes,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A3,AMAROK TRENDLINE TDI MT 4X2 G2,1,Privado,Física,GOYA,CORRIENTES,Masculino,1954,ARGENTINA,100,18,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,5005,MERCEDES,Corrientes,Nacional,2025,20,PICK-UP,68,TOYOTA,CR,HILUX 4X4 DC SR 2.8 TDI 6 AT,1,Privado,Jurídica,MERCEDES,CORRIENTES,No aplica,2018,No aplica,100,18,
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,5005,MERCEDES,Corrientes,Nacional,2025,20,PICK-UP,68,TOYOTA,BP,HILUX 4X2 DC DX 2.4 TDI 6 MT,1,Privado,Física,MERCEDES,CORRIENTES,Masculino,1969,ARGENTINA,50,18,200
INSCRIPCION INICIAL NACIONAL,2025-06-02,2025-06-02,5006,PASO DE LOS LIBRES,Corrientes,Nacional,2025,20,PICK-UP,68,TOYOTA,CR,HILUX 4X4 DC SR 2.8 TDI 6 AT,1,Privado,Jurídica,PASO DE LOS LLIBRES,CORRIENTES,No aplica,2013,No aplica,100,18,
