tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21060,VENADO TUERTO Nº 3,Santa Fe,Importado,2025,92,TRACTOR C/CABINA DORMITORIO,F82,FOTON,062,AUMAN R2443,1,Privado,Jurídica,VENADO TUERTO,SANTA FE,No aplica,2007,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21060,VENADO TUERTO Nº 3,Santa Fe,Importado,2025,92,TRACTOR C/CABINA DORMITORIO,F82,FOTON,054,AUMAN R 2546,1,Privado,Jurídica,VENADO TUERTO,SANTA FE,No aplica,2007,No aplica,100,82,
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21061,ESPERANZA Nº 2,Santa Fe,Nacional,2025,30,ACOPLADO,CK,EL GRILLO,50,ATF10 - REMOLQUE CUATRO EJES CON ABS,1,Privado,Jurídica,SARMIENTO,SANTA FE,No aplica,2018,No aplica,100,82,
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21061,ESPERANZA Nº 2,Santa Fe,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A5,AMAROK HIGHLINE TDI AT 4X2 G2,1,Privado,Física,PROGRESO,SANTA FE,Masculino,1966,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21062,CAÑADA DE GOMEZ Nº 2,Santa Fe,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A5,AMAROK HIGHLINE TDI AT 4X2 G2,1,Privado,Física,SERODINO,SANTA FE,Masculino,1980,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21062,CAÑADA DE GOMEZ Nº 2,Santa Fe,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,614,HB 20 AT,1,Privado,Física,CAÑADA DE GOMEZ,SANTA FE,Femenino,1981,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21062,CAÑADA DE GOMEZ Nº 2,Santa Fe,Importado,2025,10,TODO TERRENO,092,MERCEDES BENZ,E35,GLC 300 4MATIC COUPE (MHEV),1,Privado,Física,VILLA ELOISA,SANTA FE,Masculino,1951,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1,Privado,Jurídica,FUENTES,SANTA FE,No aplica,2002,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Importado,2025,27,SEMIRREMOLQUE,111,RANDON,190,SR.FG.03,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,SANTA FE,No aplica,1998,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Importado,2025,27,SEMIRREMOLQUE,111,RANDON,190,SR.FG.03,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,SANTA FE,No aplica,1998,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Importado,2025,27,SEMIRREMOLQUE,111,RANDON,190,SR.FG.03,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,SANTA FE,No aplica,1998,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Importado,2025,27,SEMIRREMOLQUE,111,RANDON,190,SR.FG.03,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,SANTA FE,No aplica,1998,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Importado,2025,27,SEMIRREMOLQUE,111,RANDON,190,SR.FG.03,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,SANTA FE,No aplica,1998,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Importado,2025,27,SEMIRREMOLQUE,111,RANDON,190,SR.FG.03,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,SANTA FE,No aplica,1998,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Importado,2025,27,SEMIRREMOLQUE,111,RANDON,190,SR.FG.03,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,SANTA FE,No aplica,1998,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,615,HB 20 MT,1,Privado,Física,CASILDA,SANTA FE,Masculino,1995,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21063,CASILDA Nº 2,Santa Fe,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1,Privado,Física,FUNES,SANTA FE,Femenino,1979,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21066,SANTA FE Nº 6,Santa Fe,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,120,SCANIA,549,R620 A6X4,1,Privado,Jurídica,SANTO TOME,SANTA FE,No aplica,2004,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21066,SANTA FE Nº 6,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,817,POLO TRACK MSI MT G1,1,Privado,Física,SANTA FE,SANTA FE,Femenino,1985,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21066,SANTA FE Nº 6,Santa Fe,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1,Privado,Física,SAN GUILLERMO,SANTA FE,Masculino,1970,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21066,SANTA FE Nº 6,Santa Fe,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,806,MONTANA 1.2T LT MT,1,Privado,Física,SANTA FE,SANTA FE,Masculino,1966,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21066,SANTA FE Nº 6,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,CARLOS PELLEGRINI,SANTA FE,Femenino,1980,ARGENTINA,50,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21066,SANTA FE Nº 6,Santa Fe,Nacional,2025,20,PICK-UP,68,TOYOTA,CA,HILUX 4X2 DC SRX 2.8 TDI 6 AT,1,Privado,Física,SAN BENITO,SANTA FE,Masculino,1967,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21067,RECONQUISTA Nº 2,Santa Fe,Importado,2025,10,TODO TERRENO,047,FORD,C60,BRONCO SPORT BIG BEND 1.5L,1,Privado,Física,RECONQUISTA,SANTA FE,Femenino,1955,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21067,RECONQUISTA Nº 2,Santa Fe,Nacional,2025,20,PICK-UP,68,TOYOTA,DU,HILUX 4X4 DC DX 2.4 TDI 6 AT,1,Privado,Física,AVELLANEDA,SANTA FE,Femenino,1962,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21069,RAFAELA Nº 2 (EX 5),Santa Fe,Importado,2025,15,TRANS.DE PASAJEROS,072,KIA,301,CARNIVAL EX 2.2 AT CRDI,1,Privado,Física,RAFAELA,SANTA FE,Masculino,1987,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21069,RAFAELA Nº 2 (EX 5),Santa Fe,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1,Privado,Física,RAFAELA,SANTA FE,Femenino,1975,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Nacional,2025,30,ACOPLADO,04,HELVETICA,AW,AC 4E 2+2 BV,1,Privado,Jurídica,ROSARIO,SANTA FE,No aplica,2006,No aplica,100,82,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Protocolo 21,2025,02,SEDAN 4 PUERTAS,024,CHEVROLET,833,ONIX PLUS 1.0T LT MT,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1991,ARGENTINA,50,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Nacional,2025,17,SEDAN 5 PUERTAS,34,PEUGEOT,UP,208 ALLURE MT AM25.5,1,Privado,Física,GRANADERO BAIGORRIA,SANTA FE,Femenino,1977,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Nacional,2025,14,RURAL 4/5 PUERTAS,08,CHEVROLET,FM,TRACKER 1.2T AT PREMIER,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1969,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,834,ONIX 1.0T LT MT,1,Privado,Física,ROSARIO,SANTA FE,Femenino,1981,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,778,TRACKER 1.2T AT LTZ,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1966,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Protocolo 21,2025,82,PICK-UP CABINA DOBLE,024,CHEVROLET,827,S10 CD 2.8 TD 4X2 WT,1,Privado,Física,CAPITAN BERMUDEZ,SANTA FE,Femenino,1969,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Protocolo 21,2025,02,SEDAN 4 PUERTAS,024,CHEVROLET,770,ONIX PLUS 1.0T AT PREMIER,1,Privado,Física,CENTENO,SANTA FE,Masculino,1987,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,778,TRACKER 1.2T AT LTZ,1,Privado,Física,ROLDAN,SANTA FE,Masculino,1950,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21070,ROSARIO Nº 18,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,764,ONIX 1.0T AT PREMIER,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1989,ARGENTINA,50,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21071,SANTO TOME,Santa Fe,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,778,TRACKER 1.2T AT LTZ,1,Privado,Física,SANTO TOME,SANTA FE,Masculino,1981,ARGENTINA,50,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21071,SANTO TOME,Santa Fe,Nacional,2025,20,PICK-UP,19,FORD,1K,RANGER DC XLT 2.0L BIT 4X4 10AT D,1,Privado,Física,RAFAELA,SANTA FE,Masculino,1973,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21071,SANTO TOME,Santa Fe,Importado,2025,04,RURAL 5 PUERTAS,G89,CHERY,080,TIGGO 4 PRO 1.5 CVT COMFORT,1,Privado,Física,SANTO TOME,SANTA FE,Masculino,1996,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21071,SANTO TOME,Santa Fe,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,834,ONIX 1.0T LT MT,1,Privado,Física,SANTA FE,SANTA FE,Femenino,1985,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,21072,RAFAELA Nº 5,Santa Fe,Importado,2025,04,RURAL 5 PUERTAS,137,VOLVO,918,EX30,1,Privado,Física,HUMBERTO PRIMO,SANTA FE,Masculino,1969,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21073,VILLA GOBERNADOR GÁLVEZ,Santa Fe,Nacional,2025,14,RURAL 4/5 PUERTAS,34,PEUGEOT,UY,2008 GT T200 AM25,1,Privado,Física,ROSARIO,SANTA FE,Masculino,1969,ARGENTINA,100,82,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,21075,SAN LORENZO Nº 4,Santa Fe,Nacional,2025,30,ACOPLADO,04,HELVETICA,02,AC 3E BV,1,Privado,Física,CAPITAN BERMUDEZ,SANTA FE,Masculino,1984,ARGENTINA,100,82,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,22003,SANTIAGO DEL ESTERO Nº 1,Santiago del Estero,Protocolo 21,2025,92,TRACTOR C/CABINA DORMITORIO,120,SCANIA,433,R460 A6X2,1,Privado,Jurídica,SGO. DEL ESTERO,SGO.DEL ESTERO,No aplica,1982,No aplica,100,86,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,22003,SANTIAGO DEL ESTERO Nº 1,Santiago del Estero,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,805,NIVUS 170 TSI MT G1,1,Privado,Física,MONTE QUEMADO,SGO.DEL ESTERO,Masculino,1979,ARGENTINA,100,86,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,22003,SANTIAGO DEL ESTERO Nº 1,Santiago del Estero,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,807,NIVUS HIGHLINE 200 TSI AT G1,1,Privado,Física,SGO. DEL ESTERO,SGO.DEL ESTERO,Masculino,1983,ARGENTINA,100,86,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,22003,SANTIAGO DEL ESTERO Nº 1,Santiago del Estero,Nacional,2025,14,RURAL 4/5 PUERTAS,53,VOLKSWAGEN,B0,TAOS COMFORTLINE 250TSI AT,1,Privado,Física,SGO. DEL ESTERO,SGO.DEL ESTERO,Femenino,1981,ARGENTINA,100,86,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,22007,SANTIAGO DEL ESTERO Nº 2,Santiago del Estero,Protocolo 21,2025,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,796,T-CROSS COMFORTLINE 200TSI AT G1,1,Privado,Física,SANTIAGO DEL ESTERO,SGO.DEL ESTERO,Femenino,1987,ARGENTINA,100,86,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,22007,SANTIAGO DEL ESTERO Nº 2,Santiago del Estero,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,771,NUEVO POLO TRACK MSI MT,1,Privado,Física,SANTIAGO DEL ESTERO,SGO.DEL ESTERO,Masculino,1995,ARGENTINA,100,86,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,22007,SANTIAGO DEL ESTERO Nº 2,Santiago del Estero,Nacional,2025,31,SEMIRREMOLQUE,69,BONANO,DK,SEMIRREMOLQUE TERMICO DE 1D+2D EJES,1,Privado,Física,TERMAS DE RIO HONDO,SGO.DEL ESTERO,Masculino,1976,ARGENTINA,100,86,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,22008,SANTIAGO DEL ESTERO Nº 3,Santiago del Estero,Nacional,2025,20,PICK-UP,68,TOYOTA,DT,HILUX 4X2 DC DX 2.4 TDI 6 AT,1,Privado,Física,SANTIAGO DEL ESTERO,SGO.DEL ESTERO,Masculino,1982,ARGENTINA,100,86,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,22008,SANTIAGO DEL ESTERO Nº 3,Santiago del Estero,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C40,KARDIAN EVOLUTION 200 EDC,1,Privado,Física,SANTIAGO DEL ESTERO,SGO.DEL ESTERO,Masculino,1963,ARGENTINA,100,86,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,22009,OJO DE AGUA,Santiago del Estero,Protocolo 21,2025,05,SEDAN 5 PUERTAS,112,RENAULT,C47,KWID ICONIC BITONO 1.0,1,Privado,Física,OJO DE AGUA,SGO.DEL ESTERO,Masculino,1982,ARGENTINA,100,86,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,22009,OJO DE AGUA,Santiago del Estero,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,CORDOBA,SGO.DEL ESTERO,Masculino,1975,ARGENTINA,100,86,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23002,TUCUMAN Nº 1,Tucumán,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,780,TRACKER 1.2T MT,1,Privado,Física,YERBA BUENA,TUCUMAN,Masculino,1959,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23002,TUCUMAN Nº 1,Tucumán,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,779,TRACKER 1.2T AT,1,Privado,Física,SAN MIGUEL DE TUCUMAN,TUCUMAN,Masculino,1963,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23004,TUCUMAN Nº 3,Tucumán,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CS,CRONOS PRECISION 1.3 GSE CVT BZ,1,Privado,Física,S. M. DE TUCUMAN,TUCUMAN,Masculino,1960,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23004,TUCUMAN Nº 3,Tucumán,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CP,CRONOS DRIVE 1.3 GSE BZ,1,Privado,Física,S. M. DE TUCUMAN,TUCUMAN,Masculino,1980,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23005,TUCUMAN Nº 4,Tucumán,Nacional,2025,20,PICK-UP,53,VOLKSWAGEN,A3,AMAROK TRENDLINE TDI MT 4X2 G2,1,Privado,Física,FAMAILLA,TUCUMAN,Femenino,1972,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23005,TUCUMAN Nº 4,Tucumán,Protocolo 21,2025,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,804,NIVUS COMFORTLINE 200 TSI AT G1,1,Privado,Física,SAN MIGUEL DE TUCUMAN,TUCUMAN,Masculino,1995,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23006,TUCUMAN Nº 5,Tucumán,Importado,2025,05,SEDAN 5 PUERTAS,058,HYUNDAI,614,HB 20 AT,1,Privado,Física,LAS TALITAS,TUCUMAN,Masculino,1984,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23006,TUCUMAN Nº 5,Tucumán,Protocolo 21,2025,04,RURAL 5 PUERTAS,044,FIAT,943,PULSE DRIVE 1.3 MT5,1,Privado,Física,MONTEROS,TUCUMAN,Masculino,1957,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23006,TUCUMAN Nº 5,Tucumán,Nacional,2025,12,SEDAN 4 PUERTAS,17,FIAT,CS,CRONOS PRECISION 1.3 GSE CVT BZ,1,Privado,Física,SANTA MARIA,TUCUMAN,Masculino,1967,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23006,TUCUMAN Nº 5,Tucumán,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,787,ONIX 1.0T MT RS,1,Privado,Física,SAN MIGUEL DE TUCUMAN,TUCUMAN,Masculino,1984,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23006,TUCUMAN Nº 5,Tucumán,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,834,ONIX 1.0T LT MT,1,Privado,Física,ACHERAL,TUCUMAN,Femenino,1984,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23006,TUCUMAN Nº 5,Tucumán,Protocolo 21,2025,05,SEDAN 5 PUERTAS,024,CHEVROLET,834,ONIX 1.0T LT MT,1,Privado,Física,SAN MIGUEL DE TUCUMAN,TUCUMAN,Femenino,1952,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23008,TUCUMAN Nº 7,Tucumán,Nacional,2025,31,SEMIRREMOLQUE,EJ,NAVARRO HNOS.,05,SEMIRREMOLQUE DE 3 EJES,1,Privado,Jurídica,LA SILLETA,TUCUMAN,No aplica,2012,No aplica,100,90,
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23008,TUCUMAN Nº 7,Tucumán,Nacional,2025,31,SEMIRREMOLQUE,EJ,NAVARRO HNOS.,05,SEMIRREMOLQUE DE 3 EJES,1,Privado,Jurídica,LA SILLETA,TUCUMAN,No aplica,2012,No aplica,100,90,
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23008,TUCUMAN Nº 7,Tucumán,Nacional,2025,20,PICK-UP,19,FORD,1P,RANGER DC XLT 2.0L BIT 4X2 10AT D,1,Privado,Física,YERBA BUENA,TUCUMAN,Masculino,1970,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23008,TUCUMAN Nº 7,Tucumán,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1,Privado,Física,EL CEVILAR,TUCUMAN,Femenino,1976,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23008,TUCUMAN Nº 7,Tucumán,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1,Privado,Física,YERBA BUENA,TUCUMAN,Femenino,1954,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23008,TUCUMAN Nº 7,Tucumán,Protocolo 21,2025,80,PICK-UP CABINA SIMPLE,136,VOLKSWAGEN,785,NUEVO SAVEIRO TRENDLINE CS MSI MT,1,Privado,Física,LAS TALITAS - EL COLMENAR,TUCUMAN,Masculino,1991,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23008,TUCUMAN Nº 7,Tucumán,Protocolo 21,2025,04,RURAL 5 PUERTAS,024,CHEVROLET,778,TRACKER 1.2T AT LTZ,1,Privado,Física,YERBA BUENA,TUCUMAN,Femenino,1963,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Nacional,2025,40,TODO TERRENO,68,TOYOTA,BW,SW4 4X4 SRX 2.8 TDI 6 AT 7A,1,Privado,Jurídica,CEVIL POZO,TUCUMAN,No aplica,2000,No aplica,100,90,
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,YERBA BUENA,TUCUMAN,Femenino,1951,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Protocolo 21,2025,02,SEDAN 4 PUERTAS,130,TOYOTA,B97,COROLLA HEV 1.8 XEI ECVT,1,Privado,Física,YERBA BUENA,TUCUMAN,Masculino,1995,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Protocolo 21,2025,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1,Privado,Física,SAN MIGUEL DE TUCUMAN,TUCUMAN,Masculino,1961,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,A16,YARIS S 1.5 CVT,1,Privado,Física,SAN MIGUEL DE TUCUMAN,TUCUMAN,Masculino,1994,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,B90,YARIS XS 1.5 CVT,1,Privado,Física,LAS TALITAS,TUCUMAN,Masculino,1978,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Nacional,2025,20,PICK-UP,68,TOYOTA,BZ,HILUX 4X2 DC SR 2.4 TDI 6 AT,1,Privado,Física,SAN ANDRES,TUCUMAN,Masculino,1986,ARGENTINA,100,90,200
INSCRIPCION INICIAL IMPORTADO,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Protocolo 21,2025,05,SEDAN 5 PUERTAS,130,TOYOTA,C05,YARIS XLS+ 1.5 CVT 5P,1,Privado,Física,SAN MIGUEL DE TUCUMAN,TUCUMAN,Masculino,1991,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Nacional,2025,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1,Privado,Física,ROSARIO DE LA FRONTERA,TUCUMAN,Masculino,1966,ARGENTINA,100,90,200
INSCRIPCION INICIAL NACIONAL,2025-07-02,2025-07-02,23009,YERBA BUENA Nº 1,Tucumán,Nacional,2025,20,PICK-UP,68,TOYOTA,DT,HILUX 4X2 DC DX 2.4 TDI 6 AT,1,Privado,Física,SAN PABLO,TUCUMAN,Femenino,1978,ARGENTINA,100,90,200
